id,ip,page,date,heure,minute,seconde
2309,66.249.69.17,/accueil/index.php,27-10-2014,4,14,50
2310,66.249.69.2,/info/index.php,27-10-2014,5,33,24
2311,66.249.69.241,/accueil/index.php,27-10-2014,6,33,3
2312,66.249.69.17,/cooperative/index.php,27-10-2014,7,10,37
2313,85.171.213.179,/accueil/index.php,27-10-2014,7,38,15
2314,184.151.111.141,/accueil/index.php,27-10-2014,7,50,59
2315,184.151.111.141,/accueil/index.php,27-10-2014,7,51,4
2316,184.151.111.141,/info/index.php,27-10-2014,7,51,6
2317,184.151.111.141,/info/index.php,27-10-2014,7,54,46
2318,184.151.111.141,/accueil/index.php,27-10-2014,7,54,50
2319,24.54.15.117,/accueil/index.php,27-10-2014,7,55,18
2320,24.54.15.117,/produits/index.php,27-10-2014,7,55,25
2321,24.54.15.117,/accueil/index.php,27-10-2014,7,55,52
2322,24.54.15.117,/produits/index.php,27-10-2014,7,55,54
2323,24.54.15.117,/info/index.php,27-10-2014,7,57,11
2324,24.54.15.117,/cooperative/index.php,27-10-2014,7,58,2
2325,66.249.69.17,/produits/index.php,27-10-2014,8,11,12
2326,66.249.69.2,/accueil/index.php,27-10-2014,8,47,0
2327,216.218.29.255,/accueil/index.php,27-10-2014,8,48,35
2328,94.153.9.9,/accueil/index.php,27-10-2014,9,54,30
2329,72.10.137.250,/accueil/index.php,27-10-2014,9,56,34
2330,72.10.137.250,/info/index.php,27-10-2014,9,56,38
2331,184.154.36.163,/accueil/index.php,27-10-2014,10,31,31
2332,184.154.36.163,/partenaires/index.php,27-10-2014,10,31,32
2333,184.154.36.163,/info/index.php,27-10-2014,10,31,33
2334,184.154.36.163,/cooperative/index.php,27-10-2014,10,31,35
2335,184.154.36.163,/presse/index.php,27-10-2014,10,31,36
2336,184.154.36.163,/produits/index.php,27-10-2014,10,31,36
2337,184.154.36.163,/produits//index.php,27-10-2014,10,31,38
2338,184.154.36.163,/produits/index.php,27-10-2014,10,31,39
2339,184.154.36.163,/info/index.php,27-10-2014,10,31,43
2340,184.154.36.163,/info/index.php,27-10-2014,10,31,44
2341,24.226.129.174,/accueil/index.php,27-10-2014,14,22,58
2342,24.226.129.174,/produits/index.php,27-10-2014,14,23,11
2343,72.10.137.250,/accueil/index.php,27-10-2014,14,40,18
2344,72.10.137.250,/info/index.php,27-10-2014,14,40,20
2345,72.10.137.250,/accueil/index.php,27-10-2014,16,23,27
2346,72.10.137.250,/info/index.php,27-10-2014,16,23,31
2347,24.54.6.204,/accueil/index.php,27-10-2014,16,39,26
2348,24.54.6.204,/produits/index.php,27-10-2014,16,39,44
2349,24.54.6.204,/cooperative/index.php,27-10-2014,16,40,11
2350,24.54.6.204,/produits/index.php,27-10-2014,16,40,46
2351,24.114.100.189,/accueil/index.php,27-10-2014,19,0,17
2352,24.114.100.189,/presse/index.php,27-10-2014,19,0,32
2353,24.114.100.189,/info/index.php,27-10-2014,19,0,43
2354,24.114.100.189,/partenaires/index.php,27-10-2014,19,0,48
2355,24.114.100.189,/cooperative/index.php,27-10-2014,19,0,52
2356,24.114.100.189,/partenaires/index.php,27-10-2014,19,1,34
2357,157.55.39.170,/produits/index.php,27-10-2014,19,44,21
2358,157.55.39.51,/accueil/index.php,27-10-2014,19,44,26
2359,157.55.39.51,/info/index.php,27-10-2014,19,44,26
2360,157.55.39.51,/partenaires/index.php,27-10-2014,19,44,27
2361,184.151.112.241,/accueil/index.php,27-10-2014,22,9,42
2362,184.151.112.241,/produits/index.php,27-10-2014,22,10,24
2363,184.151.112.241,/cooperative/index.php,27-10-2014,22,11,1
2364,184.151.112.241,/info/index.php,27-10-2014,22,12,35
2365,70.55.155.71,/accueil/index.php,27-10-2014,22,14,58
2366,70.55.155.71,/produits/index.php,27-10-2014,22,15,41
2367,70.55.155.71,/presse/index.php,27-10-2014,22,16,7
2368,70.55.155.71,/partenaires/index.php,27-10-2014,22,16,15
2369,24.54.17.184,/partenaires/index.php,27-10-2014,23,48,32
2370,24.54.17.184,/cooperative/index.php,27-10-2014,23,48,37
2371,24.54.17.184,/info/index.php,27-10-2014,23,48,44
2372,24.54.17.184,/presse/index.php,27-10-2014,23,48,56
2373,24.54.17.184,/produits/index.php,27-10-2014,23,49,17
2374,24.54.17.184,/cooperative/index.php,27-10-2014,23,49,27
2375,66.249.69.2,/accueil/index.php,27-10-2014,0,20,3
2376,66.249.69.17,/cooperative/index.php,28-10-2014,3,12,13
2377,66.249.69.241,/info/index.php,28-10-2014,3,35,12
2378,66.249.69.241,/accueil/index.php,28-10-2014,4,10,30
2379,192.99.107.190,/accueil/index.php,28-10-2014,4,45,22
2380,66.249.69.17,/produits/index.php,28-10-2014,5,1,19
2381,24.54.3.21,/cooperative/index.php,28-10-2014,6,10,5
2382,24.54.3.21,/cooperative/index.php,28-10-2014,6,13,13
2383,24.54.3.21,/produits/index.php,28-10-2014,6,13,18
2384,24.54.3.21,/presse/index.php,28-10-2014,6,14,21
2385,24.54.3.21,/partenaires/index.php,28-10-2014,6,14,44
2386,24.54.3.21,/partenaires/index.php,28-10-2014,6,14,45
2387,24.54.3.21,/cooperative/index.php,28-10-2014,6,16,0
2388,24.54.3.21,/partenaires/index.php,28-10-2014,6,16,47
2389,24.54.3.21,/cooperative/index.php,28-10-2014,6,16,53
2390,24.54.3.21,/partenaires/index.php,28-10-2014,6,17,36
2391,66.249.69.241,/partenaires/index.php,28-10-2014,6,49,58
2392,66.249.69.2,/presse/index.php,28-10-2014,7,3,17
2393,66.249.69.17,/cooperative/index.php,28-10-2014,8,7,16
2394,66.249.69.17,/accueil/index.php,28-10-2014,8,52,20
2395,68.180.228.227,/partenaires/index.php,28-10-2014,9,5,2
2396,72.10.137.250,/info/index.php,28-10-2014,9,37,43
2397,66.249.69.241,/info/index.php,28-10-2014,10,9,51
2398,184.154.36.166,/accueil/index.php,28-10-2014,10,33,50
2399,184.154.36.166,/partenaires/index.php,28-10-2014,10,33,52
2400,184.154.36.166,/info/index.php,28-10-2014,10,33,52
2401,184.154.36.166,/cooperative/index.php,28-10-2014,10,33,54
2402,184.154.36.166,/presse/index.php,28-10-2014,10,33,55
2403,184.154.36.166,/produits/index.php,28-10-2014,10,33,55
2404,184.154.36.166,/produits//index.php,28-10-2014,10,33,58
2405,184.154.36.166,/produits/index.php,28-10-2014,10,33,59
2406,184.154.36.166,/info/index.php,28-10-2014,10,34,3
2407,184.154.36.166,/info/index.php,28-10-2014,10,34,3
2408,66.249.69.17,/produits/index.php,28-10-2014,12,1,53
2409,69.171.230.119,/accueil/index.php,28-10-2014,13,9,42
2410,24.54.17.146,/accueil/index.php,28-10-2014,13,59,32
2411,24.54.17.146,/accueil/index.php,28-10-2014,13,59,54
2412,24.54.17.146,/accueil/index.php,28-10-2014,14,0,8
2413,24.54.17.146,/partenaires/index.php,28-10-2014,14,0,13
2414,24.54.17.146,/partenaires/index.php,28-10-2014,14,1,58
2415,24.54.17.146,/partenaires/index.php,28-10-2014,14,3,34
2416,24.54.17.146,/partenaires/index.php,28-10-2014,14,8,8
2417,24.54.17.146,/partenaires/index.php,28-10-2014,14,10,24
2418,24.54.17.146,/partenaires/index.php,28-10-2014,14,12,32
2419,24.54.17.146,/partenaires/index.php,28-10-2014,14,12,57
2420,24.54.17.146,/partenaires/index.php,28-10-2014,14,13,57
2421,24.54.17.146,/partenaires/index.php,28-10-2014,14,14,26
2422,24.54.17.146,/partenaires/index.php,28-10-2014,14,15,9
2423,24.54.17.146,/partenaires/index.php,28-10-2014,14,15,38
2424,24.54.17.146,/partenaires/index.php,28-10-2014,14,15,43
2425,24.54.17.146,/partenaires/index.php,28-10-2014,14,16,5
2426,109.156.107.94,/accueil/index.php,28-10-2014,14,38,3
2427,70.83.82.9,/accueil/index.php,28-10-2014,16,6,45
2428,24.54.15.117,/cooperative/index.php,28-10-2014,19,14,44
2429,184.151.114.200,/accueil/index.php,28-10-2014,22,39,20
2430,184.151.114.200,/partenaires/index.php,28-10-2014,22,39,24
2431,184.151.114.213,/partenaires/index.php,28-10-2014,22,39,57
2432,184.151.114.200,/accueil/index.php,28-10-2014,22,41,52
2433,178.62.247.171,/accueil/index.php,28-10-2014,23,29,22
2434,69.171.230.115,/accueil/index.php,28-10-2014,23,55,47
2435,69.171.230.116,/accueil/index.php,28-10-2014,1,11,42
2436,184.151.114.200,/accueil/index.php,29-10-2014,4,59,12
2437,184.154.36.163,/accueil/index.php,29-10-2014,10,30,22
2438,184.154.36.163,/partenaires/index.php,29-10-2014,10,30,23
2439,184.154.36.163,/info/index.php,29-10-2014,10,30,29
2440,184.154.36.163,/cooperative/index.php,29-10-2014,10,30,33
2441,184.154.36.163,/presse/index.php,29-10-2014,10,30,51
2442,184.154.36.163,/produits/index.php,29-10-2014,10,30,51
2443,184.154.36.163,/produits//index.php,29-10-2014,10,30,53
2444,184.154.36.163,/produits/index.php,29-10-2014,10,30,54
2445,184.154.36.163,/info/index.php,29-10-2014,10,30,57
2446,184.154.36.163,/info/index.php,29-10-2014,10,30,57
2447,142.83.68.59,/accueil/index.php,29-10-2014,11,46,34
2448,142.83.68.59,/produits/index.php,29-10-2014,11,46,58
2449,142.83.68.59,/cooperative/index.php,29-10-2014,11,47,27
2450,142.83.68.59,/accueil/index.php,29-10-2014,11,48,21
2451,142.83.68.59,/cooperative/index.php,29-10-2014,11,48,28
2452,24.142.95.226,/accueil/index.php,29-10-2014,11,52,37
2453,24.142.95.226,/produits/index.php,29-10-2014,11,53,0
2454,24.142.95.226,/presse/index.php,29-10-2014,11,53,24
2455,24.142.95.226,/accueil/index.php,29-10-2014,11,54,48
2456,24.142.95.226,/accueil/index.php,29-10-2014,11,54,51
2457,24.142.95.226,/info/index.php,29-10-2014,11,55,11
2458,24.142.95.226,/info/index.php,29-10-2014,11,55,50
2459,24.142.95.226,/partenaires/index.php,29-10-2014,11,55,54
2460,207.61.141.104,/accueil/index.php,29-10-2014,12,31,47
2461,157.55.39.50,/info/index.php,29-10-2014,12,40,54
2462,66.249.69.241,/accueil/index.php,29-10-2014,17,0,54
2463,24.54.15.117,/accueil/index.php,29-10-2014,18,31,22
2464,24.54.15.117,/accueil/index.php,29-10-2014,18,33,24
2465,24.54.15.117,/info/index.php,29-10-2014,18,34,38
2466,24.54.15.117,/presse/index.php,29-10-2014,18,40,48
2467,24.54.15.117,/produits/index.php,29-10-2014,18,42,49
2468,24.54.15.117,/cooperative/index.php,29-10-2014,18,46,27
2469,24.54.15.117,/cooperative/index.php,29-10-2014,18,47,21
2470,24.54.15.117,/partenaires/index.php,29-10-2014,18,47,31
2471,162.244.33.8,/accueil/index.php,29-10-2014,18,50,58
2472,66.249.69.241,/accueil/index.php,29-10-2014,21,52,11
2473,192.99.40.137,/accueil/index.php,29-10-2014,22,32,13
2474,173.252.100.113,/accueil/index.php,29-10-2014,0,22,12
2475,69.172.86.147,/accueil/index.php,29-10-2014,0,22,28
2476,66.249.69.17,/accueil/index.php,30-10-2014,2,14,35
2477,192.99.107.46,/accueil/index.php,30-10-2014,6,38,29
2478,184.154.36.168,/accueil/index.php,30-10-2014,10,31,29
2479,184.154.36.168,/partenaires/index.php,30-10-2014,10,31,31
2480,184.154.36.168,/info/index.php,30-10-2014,10,31,31
2481,184.154.36.168,/cooperative/index.php,30-10-2014,10,31,33
2482,184.154.36.168,/presse/index.php,30-10-2014,10,31,36
2483,184.154.36.168,/produits/index.php,30-10-2014,10,31,37
2484,184.154.36.168,/produits//index.php,30-10-2014,10,31,39
2485,184.154.36.168,/produits/index.php,30-10-2014,10,31,40
2486,184.154.36.168,/info/index.php,30-10-2014,10,31,43
2487,184.154.36.168,/info/index.php,30-10-2014,10,31,43
2488,184.151.127.218,/accueil/index.php,30-10-2014,11,56,22
2489,184.151.127.218,/partenaires/index.php,30-10-2014,11,56,43
2490,184.151.127.218,/produits/index.php,30-10-2014,11,57,44
2491,184.151.127.218,/cooperative/index.php,30-10-2014,11,58,38
2492,184.151.127.218,/accueil/index.php,30-10-2014,12,6,26
2493,184.151.127.218,/info/index.php,30-10-2014,12,6,49
2494,184.151.127.218,/info/index.php,30-10-2014,12,40,35
2495,66.249.69.2,/accueil/index.php,30-10-2014,13,56,8
2496,24.138.80.26,/accueil/index.php,30-10-2014,14,12,5
2497,24.138.80.26,/cooperative/index.php,30-10-2014,14,12,42
2498,24.138.80.26,/produits/index.php,30-10-2014,14,12,58
2499,24.138.80.26,/presse/index.php,30-10-2014,14,13,6
2500,24.138.80.26,/info/index.php,30-10-2014,14,13,16
2501,24.138.80.26,/partenaires/index.php,30-10-2014,14,13,47
2502,216.218.29.201,/accueil/index.php,30-10-2014,14,28,15
2503,157.55.39.51,/info/index.php,30-10-2014,16,33,57
2504,66.249.69.241,/accueil/index.php,30-10-2014,17,24,35
2505,66.249.69.17,/cooperative/index.php,30-10-2014,17,32,4
2506,66.249.69.2,/info/index.php,30-10-2014,18,31,31
2507,24.114.84.73,/accueil/index.php,30-10-2014,18,57,8
2508,66.249.69.17,/produits/index.php,30-10-2014,19,11,3
2509,24.50.101.44,/accueil/index.php,30-10-2014,19,16,22
2510,24.50.101.44,/cooperative/index.php,30-10-2014,19,17,49
2511,24.50.101.44,/produits/index.php,30-10-2014,19,19,5
2512,24.50.101.44,/presse/index.php,30-10-2014,19,19,23
2513,24.50.101.44,/presse/index.php,30-10-2014,19,20,25
2514,24.50.101.44,/info/index.php,30-10-2014,19,26,13
2515,192.95.213.97,/accueil/index.php,30-10-2014,20,54,25
2516,66.249.69.17,/accueil/index.php,30-10-2014,22,10,26
2517,24.54.17.184,/cooperative/index.php,30-10-2014,0,38,38
2518,24.54.17.184,/info/index.php,30-10-2014,0,38,50
2519,24.54.17.184,/cooperative/index.php,30-10-2014,0,39,2
2520,24.54.17.184,/produits/index.php,30-10-2014,0,39,8
2521,24.54.17.184,/presse/index.php,30-10-2014,0,39,11
2522,66.249.69.17,/cooperative/index.php,30-10-2014,0,46,19
2523,66.249.69.241,/accueil/index.php,31-10-2014,2,19,19
2524,66.249.69.17,/info/index.php,31-10-2014,3,1,38
2525,192.99.107.190,/accueil/index.php,31-10-2014,3,44,6
2526,66.249.69.17,/cooperative/index.php,31-10-2014,4,15,49
2527,66.249.69.17,/produits/index.php,31-10-2014,5,8,54
2528,66.249.69.2,/accueil/index.php,31-10-2014,6,2,42
2529,66.249.69.17,/cooperative/index.php,31-10-2014,8,51,53
2530,184.154.36.167,/accueil/index.php,31-10-2014,10,30,22
2531,184.154.36.167,/partenaires/index.php,31-10-2014,10,30,55
2532,184.154.36.167,/presse/index.php,31-10-2014,10,30,56
2533,184.154.36.167,/produits/index.php,31-10-2014,10,30,56
2534,184.154.36.167,/info/index.php,31-10-2014,10,30,57
2535,184.154.36.167,/cooperative/index.php,31-10-2014,10,30,57
2536,184.154.36.167,/produits//index.php,31-10-2014,10,31,2
2537,184.154.36.167,/produits/index.php,31-10-2014,10,31,25
2538,184.154.36.167,/info/index.php,31-10-2014,10,32,3
2539,184.154.36.167,/info/index.php,31-10-2014,10,32,4
2540,207.61.141.104,/partenaires/index.php,31-10-2014,10,33,18
2541,178.62.247.171,/accueil/index.php,31-10-2014,11,34,9
2542,207.61.141.104,/partenaires/index.php,31-10-2014,11,34,22
2543,184.151.127.218,/accueil/index.php,31-10-2014,12,21,20
2544,157.55.39.16,/accueil/index.php,31-10-2014,14,26,49
2545,74.14.248.151,/accueil/index.php,31-10-2014,14,54,50
2546,207.61.141.104,/accueil/index.php,31-10-2014,14,55,23
2547,192.95.249.220,/accueil/index.php,31-10-2014,18,1,39
2548,192.95.249.220,/produits/index.php,31-10-2014,18,1,59
2549,66.249.69.241,/accueil/index.php,31-10-2014,21,36,55
2550,64.246.165.180,/accueil/index.php,31-10-2014,21,41,10
2551,157.55.39.42,/info/index.php,31-10-2014,22,23,33
2552,66.249.69.2,/cooperative/index.php,31-10-2014,23,58,28
2553,66.249.69.241,/accueil/index.php,31-10-2014,0,40,5
2554,66.249.69.2,/info/index.php,31-10-2014,1,1,59
2555,66.249.69.241,/accueil/index.php,01-11-2014,2,12,4
2556,66.249.69.228,/accueil/index.php,01-11-2014,2,16,31
2557,157.55.39.1,/produits/index.php,01-11-2014,2,40,53
2558,66.249.69.2,/produits/index.php,01-11-2014,3,8,41
2559,66.249.69.17,/cooperative/index.php,01-11-2014,3,44,58
2560,66.249.69.241,/info/index.php,01-11-2014,4,25,58
2561,192.99.107.154,/accueil/index.php,01-11-2014,4,59,15
2562,66.249.69.241,/presse/index.php,01-11-2014,5,44,17
2563,157.55.39.1,/produits/index.php,01-11-2014,5,52,16
2564,66.249.69.241,/accueil/index.php,01-11-2014,6,40,33
2565,66.249.69.17,/info/index.php,01-11-2014,8,5,39
2566,66.249.69.2,/produits/index.php,01-11-2014,9,47,55
2567,184.154.36.164,/accueil/index.php,01-11-2014,10,31,11
2568,184.154.36.164,/partenaires/index.php,01-11-2014,10,31,12
2569,184.154.36.164,/info/index.php,01-11-2014,10,31,14
2570,184.154.36.164,/cooperative/index.php,01-11-2014,10,31,14
2571,184.154.36.164,/presse/index.php,01-11-2014,10,31,15
2572,184.154.36.164,/produits/index.php,01-11-2014,10,31,16
2573,184.154.36.164,/produits//index.php,01-11-2014,10,31,18
2574,184.154.36.164,/produits/index.php,01-11-2014,10,31,19
2575,184.154.36.164,/info/index.php,01-11-2014,10,31,24
2576,184.154.36.164,/info/index.php,01-11-2014,10,31,24
2577,66.249.69.2,/cooperative/index.php,01-11-2014,10,41,14
2578,66.249.69.17,/accueil/index.php,01-11-2014,10,58,53
2579,157.55.39.41,/accueil/index.php,01-11-2014,11,25,52
2580,24.54.9.187,/accueil/index.php,01-11-2014,11,39,44
2581,24.54.9.187,/info/index.php,01-11-2014,11,40,11
2582,24.54.9.187,/accueil/index.php,01-11-2014,11,40,52
2583,24.54.9.187,/cooperative/index.php,01-11-2014,11,40,56
2584,66.249.69.2,/presse/index.php,01-11-2014,11,41,6
2585,66.249.69.2,/info/index.php,01-11-2014,12,18,29
2586,66.249.69.241,/partenaires/index.php,01-11-2014,13,17,4
2587,207.46.13.67,/presse/index.php,01-11-2014,14,25,51
2588,66.249.69.2,/accueil/index.php,01-11-2014,15,7,49
2589,184.151.114.153,/partenaires/index.php,01-11-2014,16,43,26
2590,184.151.114.153,/partenaires/index.php,01-11-2014,16,45,43
2591,157.55.39.41,/accueil/index.php,01-11-2014,17,5,57
2592,66.249.69.241,/cooperative/index.php,01-11-2014,17,27,51
2593,157.55.39.42,/partenaires/index.php,01-11-2014,17,43,39
2594,157.55.39.42,/accueil/index.php,01-11-2014,17,48,37
2595,66.249.69.2,/produits/index.php,01-11-2014,18,23,0
2596,157.55.39.42,/accueil/index.php,01-11-2014,18,32,7
2597,65.92.89.26,/cooperative/index.php,01-11-2014,19,29,4
2598,66.249.69.17,/accueil/index.php,01-11-2014,23,17,40
2599,24.54.14.55,/accueil/index.php,02-11-2014,9,29,37
2600,24.54.14.55,/info/index.php,02-11-2014,9,30,19
2601,24.54.14.55,/produits/index.php,02-11-2014,9,32,2
2602,184.151.111.194,/accueil/index.php,02-11-2014,9,42,13
2603,184.154.36.167,/accueil/index.php,02-11-2014,11,30,29
2604,184.154.36.167,/partenaires/index.php,02-11-2014,11,30,31
2605,184.154.36.167,/info/index.php,02-11-2014,11,30,32
2606,184.154.36.167,/cooperative/index.php,02-11-2014,11,30,32
2607,184.154.36.167,/presse/index.php,02-11-2014,11,30,33
2608,184.154.36.167,/produits/index.php,02-11-2014,11,30,34
2609,184.154.36.167,/produits//index.php,02-11-2014,11,30,35
2610,184.154.36.167,/produits/index.php,02-11-2014,11,30,36
2611,184.154.36.167,/info/index.php,02-11-2014,11,30,39
2612,184.154.36.167,/info/index.php,02-11-2014,11,30,39
2613,66.249.69.228,/accueil/index.php,02-11-2014,20,25,20
2614,66.249.69.3,/accueil/index.php,02-11-2014,0,0,47
2615,66.249.69.228,/accueil/index.php,02-11-2014,1,0,57
2616,157.55.39.16,/accueil/index.php,03-11-2014,3,27,16
2617,66.249.69.228,/accueil/index.php,03-11-2014,6,26,29
2618,66.11.34.18,/cooperative/index.php,03-11-2014,10,17,41
2619,66.11.34.18,/info/index.php,03-11-2014,10,17,54
2620,207.96.217.106,/accueil/index.php,03-11-2014,10,33,51
2621,207.96.217.106,/cooperative/index.php,03-11-2014,10,34,48
2622,207.96.217.106,/produits/index.php,03-11-2014,10,35,12
2623,207.96.217.106,/presse/index.php,03-11-2014,10,35,36
2624,207.96.217.106,/partenaires/index.php,03-11-2014,10,35,52
2625,207.96.217.106,/cooperative/index.php,03-11-2014,10,36,3
2626,207.96.217.106,/accueil/index.php,03-11-2014,10,36,7
2627,66.11.34.18,/info/index.php,03-11-2014,11,1,56
2628,66.11.34.18,/cooperative/index.php,03-11-2014,11,2,1
2629,66.11.34.18,/info/index.php,03-11-2014,11,2,10
2630,184.154.36.168,/accueil/index.php,03-11-2014,11,30,20
2631,184.154.36.168,/partenaires/index.php,03-11-2014,11,30,21
2632,184.154.36.168,/info/index.php,03-11-2014,11,30,22
2633,184.154.36.168,/cooperative/index.php,03-11-2014,11,30,22
2634,184.154.36.168,/presse/index.php,03-11-2014,11,30,23
2635,184.154.36.168,/produits/index.php,03-11-2014,11,30,24
2636,184.154.36.168,/produits//index.php,03-11-2014,11,30,25
2637,184.154.36.168,/produits/index.php,03-11-2014,11,30,25
2638,184.154.36.168,/info/index.php,03-11-2014,11,30,28
2639,184.154.36.168,/info/index.php,03-11-2014,11,30,28
2640,157.55.39.42,/info/index.php,03-11-2014,12,9,46
2641,66.11.34.18,/accueil/index.php,03-11-2014,12,22,45
2642,66.11.34.18,/info/index.php,03-11-2014,12,22,53
2643,66.11.34.18,/cooperative/index.php,03-11-2014,12,23,12
2644,66.11.34.18,/presse/index.php,03-11-2014,12,23,25
2645,66.249.69.241,/accueil/index.php,03-11-2014,13,24,24
2646,66.249.69.3,/accueil/index.php,03-11-2014,14,27,14
2647,216.218.29.201,/accueil/index.php,03-11-2014,19,7,24
2648,66.119.131.163,/accueil/index.php,03-11-2014,19,41,30
2649,66.119.131.163,/produits/index.php,03-11-2014,19,41,47
2650,24.54.6.49,/accueil/index.php,03-11-2014,19,59,41
2651,24.54.6.49,/partenaires/index.php,03-11-2014,20,0,11
2652,66.249.69.3,/accueil/index.php,03-11-2014,0,5,10
2653,66.249.69.3,/accueil/index.php,04-11-2014,4,45,27
2654,192.99.40.137,/accueil/index.php,04-11-2014,5,36,7
2655,66.249.69.242,/accueil/index.php,04-11-2014,8,19,1
2656,24.37.2.34,/accueil/index.php,04-11-2014,10,13,50
2657,24.37.2.34,/cooperative/index.php,04-11-2014,10,14,10
2658,24.37.2.34,/info/index.php,04-11-2014,10,14,22
2659,24.37.2.34,/produits/index.php,04-11-2014,10,15,6
2660,24.37.2.34,/info/index.php,04-11-2014,10,17,22
2661,184.154.36.164,/accueil/index.php,04-11-2014,11,37,26
2662,184.154.36.164,/partenaires/index.php,04-11-2014,11,37,28
2663,184.154.36.164,/info/index.php,04-11-2014,11,37,28
2664,184.154.36.164,/cooperative/index.php,04-11-2014,11,37,29
2665,184.154.36.164,/presse/index.php,04-11-2014,11,37,30
2666,184.154.36.164,/produits/index.php,04-11-2014,11,37,31
2667,184.154.36.164,/produits//index.php,04-11-2014,11,37,34
2668,184.154.36.164,/produits/index.php,04-11-2014,11,37,36
2669,184.154.36.164,/info/index.php,04-11-2014,11,37,40
2670,184.154.36.164,/info/index.php,04-11-2014,11,37,41
2671,66.249.69.242,/accueil/index.php,04-11-2014,12,29,31
2672,69.171.230.112,/accueil/index.php,04-11-2014,13,46,43
2673,24.54.4.208,/accueil/index.php,04-11-2014,13,46,43
2674,24.54.4.208,/info/index.php,04-11-2014,13,46,53
2675,24.114.101.18,/accueil/index.php,04-11-2014,15,49,8
2676,24.114.101.18,/info/index.php,04-11-2014,15,49,25
2677,157.55.39.130,/accueil/index.php,04-11-2014,17,37,2
2678,66.249.69.228,/accueil/index.php,04-11-2014,17,44,27
2679,68.180.228.227,/accueil/index.php,04-11-2014,20,8,46
2680,66.249.69.228,/accueil/index.php,04-11-2014,0,13,9
2681,62.210.143.235,/accueil/index.php,05-11-2014,5,37,49
2682,66.249.69.3,/accueil/index.php,05-11-2014,6,7,47
2683,157.55.39.163,/info/index.php,05-11-2014,6,34,21
2684,65.94.177.68,/accueil/index.php,05-11-2014,8,29,24
2685,65.94.177.68,/produits/index.php,05-11-2014,8,30,9
2686,65.94.177.68,/accueil/index.php,05-11-2014,8,30,37
2687,66.249.69.228,/accueil/index.php,05-11-2014,11,13,51
2688,184.154.36.168,/accueil/index.php,05-11-2014,11,30,33
2689,184.154.36.168,/partenaires/index.php,05-11-2014,11,30,43
2690,184.154.36.168,/info/index.php,05-11-2014,11,30,44
2691,184.154.36.168,/cooperative/index.php,05-11-2014,11,30,45
2692,184.154.36.168,/presse/index.php,05-11-2014,11,30,46
2693,184.154.36.168,/produits/index.php,05-11-2014,11,30,48
2694,184.154.36.168,/produits//index.php,05-11-2014,11,30,50
2695,184.154.36.168,/produits/index.php,05-11-2014,11,30,51
2696,184.154.36.168,/info/index.php,05-11-2014,11,30,54
2697,184.154.36.168,/info/index.php,05-11-2014,11,30,54
2698,173.252.74.113,/accueil/index.php,05-11-2014,11,40,9
2699,207.61.141.104,/accueil/index.php,05-11-2014,12,22,57
2700,24.54.10.27,/accueil/index.php,05-11-2014,13,24,28
2701,66.249.69.228,/accueil/index.php,05-11-2014,17,6,56
2702,24.138.80.45,/accueil/index.php,05-11-2014,18,23,30
2703,69.171.237.114,/accueil/index.php,05-11-2014,22,12,6
2704,24.202.35.210,/accueil/index.php,05-11-2014,1,25,52
2705,24.202.35.210,/produits/index.php,05-11-2014,1,26,28
2706,157.55.39.106,/produits/index.php,06-11-2014,3,55,52
2707,184.154.36.164,/accueil/index.php,06-11-2014,11,32,13
2708,184.154.36.164,/partenaires/index.php,06-11-2014,11,32,19
2709,184.154.36.164,/info/index.php,06-11-2014,11,32,23
2710,184.154.36.164,/cooperative/index.php,06-11-2014,11,32,24
2711,184.154.36.164,/presse/index.php,06-11-2014,11,32,25
2712,184.154.36.164,/produits/index.php,06-11-2014,11,32,26
2713,184.154.36.164,/produits//index.php,06-11-2014,11,32,27
2714,184.154.36.164,/produits/index.php,06-11-2014,11,32,28
2715,184.154.36.164,/info/index.php,06-11-2014,11,32,30
2716,184.154.36.164,/info/index.php,06-11-2014,11,32,30
2717,24.54.17.146,/accueil/index.php,06-11-2014,12,12,35
2718,24.54.17.146,/accueil/index.php,06-11-2014,12,12,47
2719,24.54.17.146,/accueil/index.php,06-11-2014,12,13,22
2720,24.54.17.146,/accueil/index.php,06-11-2014,12,13,35
2721,24.54.17.146,/produits/index.php,06-11-2014,12,13,42
2722,24.54.17.146,/produits/index.php,06-11-2014,12,14,29
2723,24.54.17.146,/produits/index.php,06-11-2014,12,14,36
2724,24.54.17.146,/produits/index.php,06-11-2014,12,14,40
2725,24.54.17.146,/produits/index.php,06-11-2014,12,14,43
2726,24.54.17.146,/produits/index.php,06-11-2014,12,14,46
2727,24.54.17.146,/produits/index.php,06-11-2014,12,15,24
2728,24.54.17.146,/produits/index.php,06-11-2014,12,16,52
2729,24.54.17.146,/produits/index.php,06-11-2014,12,16,57
2730,24.54.17.146,/produits/index.php,06-11-2014,12,17,51
2731,24.54.17.146,/produits/index.php,06-11-2014,12,19,26
2732,24.54.17.146,/produits/index.php,06-11-2014,12,20,27
2733,24.54.17.146,/produits/index.php,06-11-2014,12,20,58
2734,24.54.17.146,/presse/index.php,06-11-2014,12,21,9
2735,24.54.17.146,/info/index.php,06-11-2014,12,21,15
2736,24.54.17.146,/info/index.php,06-11-2014,12,21,41
